id,titre,prix,localisation,date_creation_iso,date_creation_formatee,date_creation_jour,jours_ecoules
93543343,Paris 18e - 86 m² - 3 pièces - 2 chambres,770 000 €,Metro Porte de Clignancourt · 23 Rue Vincent Compoint,2025-11-13T08:46:14.000Z,2025-11-13 08:46:14,2025-11-13,24
93543342,Paris 17e - 65 m² - 3 pièces - 2 chambres,714 000 €,Metro Villiers · 13 Rue de Tocqueville,2025-11-13T08:46:14.000Z,2025-11-13 08:46:14,2025-11-13,24
82259431,Paris 7e - 105 m² - 3 pièces - 2 chambres,2 000 000 €,Metro Saint-Germain des Prés,2025-11-13T08:46:04.000Z,2025-11-13 08:46:04,2025-11-13,24
93543315,Paris 20e - 71 m² - 3 pièces - 2 chambres,844 000 €,Rue Galleron,2025-11-13T08:45:47.000Z,2025-11-13 08:45:47,2025-11-13,24
93543254,Paris 18e - 82 m² - 4 pièces - 3 chambres,995 000 €,Metro Lamarck-Caulaincourt · 73 Rue Damrémont,2025-11-13T08:45:35.000Z,2025-11-13 08:45:35,2025-11-13,24
93543237,Paris 18e - 62 m² - 3 pièces - 2 chambres,775 000 €,Metro Lamarck-Caulaincourt · 3 Rue Juste Métivier,2025-11-13T08:45:35.000Z,2025-11-13 08:45:35,2025-11-13,24
93542945,Paris 18e - 58 m² - 4 pièces - 2 chambres,690 000 €,Metro Pigalle · Rue des Martyrs,2025-11-13T08:39:49.000Z,2025-11-13 08:39:49,2025-11-13,24
93538023,Paris 5e - 48 m² - 2 pièces - 1 chambres,900 000 €,Metro Saint-Michel Notre-Dame · Quai Saint-Michel,2025-11-13T06:42:43.000Z,2025-11-13 06:42:43,2025-11-13,24
93525802,Paris 16e - 84 m² - 4 pièces - 1 chambres,1 250 000 €,Metro Avenue du Président Kennedy · 14 Rue Jean de La Fontaine,2025-11-13T01:35:03.000Z,2025-11-13 01:35:03,2025-11-13,24
93508574,Paris 9e - 72 m² - 3 pièces - 2 chambres,920 000 €,Metro Notre-Dame de Lorette · Rue Cadet,2025-11-12T20:06:28.000Z,2025-11-12 20:06:28,2025-11-12,24
93508572,Paris 10e - 72 m² - 3 pièces - 2 chambres,920 000 €,Metro Notre-Dame de Lorette · Rue Cadet,2025-11-12T20:06:27.000Z,2025-11-12 20:06:27,2025-11-12,24
93231166,Paris 6e - 76 m² - 3 pièces - 1 chambres,1 250 000 €,Metro Notre-Dame des Champs · 1 Rue Paul Séjourné,2025-11-12T19:41:25.000Z,2025-11-12 19:41:25,2025-11-12,24
93505981,Paris 5e - 26 m² - 1 pièces,350 000 €,Metro Saint-Marcel,2025-11-12T19:21:44.000Z,2025-11-12 19:21:44,2025-11-12,24
93503882,Paris 20e - 53 m² - 2 pièces - 1 chambres,499 000 €,Metro Ménilmontant · Rue Duris,2025-11-12T19:12:46.000Z,2025-11-12 19:12:46,2025-11-12,24
93503178,Paris 19e - 32 m² - 2 pièces - 1 chambres,350 000 €,Metro Laumière · Rue de Meaux,2025-11-12T19:08:03.000Z,2025-11-12 19:08:03,2025-11-12,24
93503167,Paris 19e - 51 m² - 2 pièces - 1 chambres,420 000 €,160 Rue d'Aubervilliers,2025-11-12T19:08:01.000Z,2025-11-12 19:08:01,2025-11-12,24
93503161,Paris 19e - 51 m² - 2 pièces - 1 chambres,380 000 €,Metro Crimée · 23 Rue Curial,2025-11-12T19:07:44.000Z,2025-11-12 19:07:44,2025-11-12,24
93503149,Paris 17e - 187 m² - 7 pièces - 4 chambres,1 990 000 €,Metro Pereire-Levallois · 195 Boulevard Malesherbes,2025-11-12T19:07:43.000Z,2025-11-12 19:07:43,2025-11-12,24
93503090,Paris 10e - 75 m² - 4 pièces - 2 chambres,660 000 €,Metro Gare de l'Est · Rue de Chabrol,2025-11-12T19:06:19.000Z,2025-11-12 19:06:19,2025-11-12,24
93476213,Paris 10e - 87 m² - 4 pièces - 2 chambres,849 000 €,Metro République · Boulevard de Magenta,2025-11-12T18:53:16.000Z,2025-11-12 18:53:16,2025-11-12,25
93500322,Paris 16e - 140 m² - 4 pièces - 3 chambres,1 140 000 €,Metro Mirabeau · 112 Avenue de Versailles,2025-11-12T18:41:07.000Z,2025-11-12 18:41:07,2025-11-12,25
93498465,Paris 5e - 57 m² - 2 pièces - 1 chambres,775 000 €,Metro Maubert-Mutualité · Passage du Clos Bruneau,2025-11-12T18:04:54.000Z,2025-11-12 18:04:54,2025-11-12,25
93496676,Paris 18e - 92 m² - 4 pièces - 3 chambres,595 000 €,Metro Marx-Dormoy · 10 Rue de l'Évangile,2025-11-12T17:44:31.000Z,2025-11-12 17:44:31,2025-11-12,25
93496678,Paris 9e - 56 m² - 2 pièces - 1 chambres,635 000 €,Metro Abbesses · Place d'Anvers,2025-11-12T17:44:31.000Z,2025-11-12 17:44:31,2025-11-12,25
93496677,Paris 9e - 56 m² - 3 pièces - 1 chambres,635 000 €,Metro Abbesses · Place d'Anvers,2025-11-12T17:44:31.000Z,2025-11-12 17:44:31,2025-11-12,25
93401852,Paris 11e - 130 m² - 5 pièces - 4 chambres,1 320 000 €,Metro Voltaire,2025-11-12T17:41:36.000Z,2025-11-12 17:41:36,2025-11-12,25
93495652,Paris 18e - 43 m² - 2 pièces - 1 chambres,499 000 €,Metro Abbesses,2025-11-12T17:29:01.000Z,2025-11-12 17:29:01,2025-11-12,25
93494995,Paris 19e - 31 m² - 1 pièces,300 000 €,Metro Belleville · 17 Rue Burnouf,2025-11-12T17:13:46.000Z,2025-11-12 17:13:46,2025-11-12,25
92731039,Paris 2e - 60 m² - 3 pièces - 1 chambres,725 000 €,Metro Bourse,2025-11-12T17:10:22.000Z,2025-11-12 17:10:22,2025-11-12,25
93492593,Paris 10e - 127 m² - 6 pièces - 4 chambres,1 840 000 €,Metro Stalingrad · Rue Louis Blanc,2025-11-12T16:29:30.000Z,2025-11-12 16:29:30,2025-11-12,25
93492494,Paris 13e - 70 m² - 4 pièces - 3 chambres,765 000 €,Paris 13e (75013),2025-11-12T16:28:07.000Z,2025-11-12 16:28:07,2025-11-12,25
93492306,Paris 6e - 78 m² - 4 pièces - 2 chambres,1 660 000 €,Metro Notre-Dame des Champs · Boulevard du Montparnasse,2025-11-12T16:25:12.000Z,2025-11-12 16:25:12,2025-11-12,25
93337830,Paris 20e - 45 m² - 2 pièces - 1 chambres,465 000 €,Metro Avron,2025-11-12T16:18:48.000Z,2025-11-12 16:18:48,2025-11-12,25
93337829,Paris 12e - 74 m² - 3 pièces - 2 chambres,720 000 €,Metro Gare de Lyon,2025-11-12T16:18:48.000Z,2025-11-12 16:18:48,2025-11-12,25
93286818,Paris 12e - 33 m² - 2 pièces - 1 chambres,279 000 €,Metro Daumesnil,2025-11-12T16:09:18.000Z,2025-11-12 16:09:18,2025-11-12,25
93046969,Paris 12e - 79 m² - 3 pièces - 2 chambres,670 000 €,Metro Dugommier,2025-11-12T16:09:17.000Z,2025-11-12 16:09:17,2025-11-12,25
93083614,Paris 12e - 53 m² - 2 pièces - 1 chambres,579 000 €,Metro Bastille,2025-11-12T16:07:48.000Z,2025-11-12 16:07:48,2025-11-12,25
93490910,Paris 11e - 61 m² - 3 pièces - 2 chambres,589 500 €,Metro Avron · 66 Rue Alexandre Dumas,2025-11-12T16:01:26.000Z,2025-11-12 16:01:26,2025-11-12,25
93475101,Paris 18e - 69 m² - 3 pièces - 2 chambres,729 000 €,Metro Marcadet-Poissonniers · Rue Hermel,2025-11-12T15:59:58.000Z,2025-11-12 15:59:58,2025-11-12,25
93230076,Paris 16e - 67 m² - 2 pièces - 1 chambres,1 190 000 €,Metro Iéna · 5 Rue de l'Amiral d'Estaing,2025-11-12T15:49:57.000Z,2025-11-12 15:49:57,2025-11-12,25
93490036,Paris 11e - 30 m² - 1 pièces,334 000 €,Metro Belleville · 171;173 Rue Saint-Maur,2025-11-12T15:47:05.000Z,2025-11-12 15:47:05,2025-11-12,25
93490037,Paris 16e - 80 m² - 3 pièces - 2 chambres,1 100 000 €,Metro Avenue du Président Kennedy · 75016 Paris 16e,2025-11-12T15:47:05.000Z,2025-11-12 15:47:05,2025-11-12,25
93488744,Paris 10e - 96 m² - 5 pièces - 3 chambres,995 000 €,Paris 10e (75010),2025-11-12T15:28:44.000Z,2025-11-12 15:28:44,2025-11-12,25
93488586,Paris 14e - 44 m² - 2 pièces - 1 chambres,615 000 €,Metro Porte d'Orléans · Avenue Jean Moulin,2025-11-12T15:26:42.000Z,2025-11-12 15:26:42,2025-11-12,25
93207045,Paris 16e - 97 m² - 4 pièces - 2 chambres,872 000 €,Metro Michel-Ange-Molitor · 28 Rue Claude Lorrain,2025-11-12T15:09:50.000Z,2025-11-12 15:09:50,2025-11-12,25
93486758,Paris 10e - 31 m² - 2 pièces - 1 chambres,330 000 €,Metro Gare de l'Est · 45 Rue de Chabrol,2025-11-12T15:00:35.000Z,2025-11-12 15:00:35,2025-11-12,25
93486757,Paris 10e - 68 m² - 3 pièces - 2 chambres,740 000 €,Metro Gare de l'Est · 17 Rue du 8 Mai 1945,2025-11-12T15:00:35.000Z,2025-11-12 15:00:35,2025-11-12,25
93486756,Paris 10e - 105 m² - 4 pièces - 2 chambres,897 000 €,Metro Gare de l'Est · 102 Rue du Faubourg Saint-Denis,2025-11-12T15:00:35.000Z,2025-11-12 15:00:35,2025-11-12,25
93484490,Paris 14e - 89 m² - 4 pièces - 2 chambres,1 150 000 €,Metro Alésia,2025-11-12T14:40:43.000Z,2025-11-12 14:40:43,2025-11-12,25
93472737,Paris 11e - 52 m² - 2 pièces - 1 chambres,499 000 €,Metro Rue des Boulets · Rue de Montreuil,2025-11-12T14:06:08.000Z,2025-11-12 14:06:08,2025-11-12,25
93472736,Paris 11e - 40 m² - 2 pièces - 1 chambres,420 000 €,Metro Voltaire · 2 Place Léon Blum,2025-11-12T14:06:07.000Z,2025-11-12 14:06:07,2025-11-12,25
93472734,Paris 11e - 82 m² - 3 pièces - 2 chambres,799 000 €,Metro Avron · 276 Boulevard Voltaire,2025-11-12T14:06:07.000Z,2025-11-12 14:06:07,2025-11-12,25
93472732,Paris 11e - 35 m² - 2 pièces - 1 chambres,385 000 €,Metro Charonne · Rue Saint-Bernard,2025-11-12T14:06:07.000Z,2025-11-12 14:06:07,2025-11-12,25
93472738,Paris 19e - 69 m² - 3 pièces - 2 chambres,612 000 €,Metro Stalingrad · 14 Avenue de Flandre,2025-11-12T14:06:07.000Z,2025-11-12 14:06:07,2025-11-12,25
93472739,Paris 12e - 80 m² - 4 pièces - 2 chambres,799 000 €,Metro Nation · Boulevard Diderot,2025-11-12T14:06:07.000Z,2025-11-12 14:06:07,2025-11-12,25
93472740,Paris 11e - 34 m² - 2 pièces - 1 chambres,375 000 €,Metro Avron · Rue de Montreuil,2025-11-12T14:06:06.000Z,2025-11-12 14:06:06,2025-11-12,25
93472733,Paris 11e - 59 m² - 3 pièces - 2 chambres,599 000 €,Metro Ledru-Rollin · 49 Rue de Charonne,2025-11-12T14:06:06.000Z,2025-11-12 14:06:06,2025-11-12,25
93472743,Paris 20e - 43 m² - 2 pièces - 1 chambres,437 000 €,Metro Saint-Fargeau · 19 Rue Haxo,2025-11-12T14:06:06.000Z,2025-11-12 14:06:06,2025-11-12,25
93472588,Paris 12e - 75 m² - 4 pièces - 2 chambres,630 000 €,Metro Porte de Charenton · Rue des Meuniers,2025-11-12T14:01:57.000Z,2025-11-12 14:01:57,2025-11-12,25
93478098,Paris 9e - 51 m² - 2 pièces - 1 chambres,658 000 €,Metro Trinité-d'Estienne d'Orves · Rue Auber,2025-11-12T13:09:49.000Z,2025-11-12 13:09:49,2025-11-12,25
93470151,Paris 16e - 74 m² - 2 pièces - 1 chambres,1 180 000 €,Metro Charles de Gaulle-Etoile · 11 bis Rue Lauriston,2025-11-12T12:35:45.000Z,2025-11-12 12:35:45,2025-11-12,25
93476293,Paris 5e - 49 m² - 2 pièces - 1 chambres,450 000 €,Metro Glacière · 20-24 Rue des Tanneries,2025-11-12T12:33:21.000Z,2025-11-12 12:33:21,2025-11-12,25
93475265,Paris 14e - 73 m² - 2 pièces - 1 chambres,740 000 €,Metro Pernety · 22 Rue des Thermopyles,2025-11-12T12:00:36.000Z,2025-11-12 12:00:36,2025-11-12,25
93474520,Paris 12e - 45 m² - 2 pièces - 1 chambres,348 000 €,Metro Bel-Air · 69 Boulevard de Reuilly,2025-11-12T11:41:47.000Z,2025-11-12 11:41:47,2025-11-12,25
93393255,Paris 6e - 35 m² - 2 pièces - 1 chambres,595 000 €,Metro Saint-Germain des Prés · 7 Rue Princesse,2025-11-12T11:24:56.000Z,2025-11-12 11:24:56,2025-11-12,25
93473579,Paris 6e - 44 m² - 2 pièces - 1 chambres,865 000 €,Metro Saint-Germain des Prés,2025-11-12T11:22:23.000Z,2025-11-12 11:22:23,2025-11-12,25
93473564,Paris 12e - 36 m² - 2 pièces - 1 chambres,295 000 €,Metro Bel-Air · 69 Boulevard de Reuilly,2025-11-12T11:21:43.000Z,2025-11-12 11:21:43,2025-11-12,25
91911314,Paris 14e - 61 m² - 3 pièces - 1 chambres,810 000 €,Paris 14e (75014),2025-11-12T11:03:50.000Z,2025-11-12 11:03:50,2025-11-12,25
91652882,Paris 11e - 76 m² - 3 pièces - 2 chambres,799 000 €,Metro Rue des Boulets,2025-11-12T10:30:56.000Z,2025-11-12 10:30:56,2025-11-12,25
93471640,Paris 20e - 200 m² - 6 pièces - 3 chambres,995 000 €,5 Rue de Noisy-le-Sec,2025-11-12T10:22:54.000Z,2025-11-12 10:22:54,2025-11-12,25
93376222,Paris 11e - 60 m² - 3 pièces - 2 chambres,720 000 €,Paris 11e (75011),2025-11-12T10:07:12.000Z,2025-11-12 10:07:12,2025-11-12,25
93471000,Paris 19e - 87 m² - 4 pièces - 3 chambres,553 850 €,Metro Riquet · 21 Villa Curial,2025-11-12T09:57:57.000Z,2025-11-12 09:57:57,2025-11-12,25
93470827,Paris 19e - 63 m² - 3 pièces - 2 chambres,499 000 €,Metro Porte de Pantin · 114 Rue Petit,2025-11-12T09:52:47.000Z,2025-11-12 09:52:47,2025-11-12,25
93470717,Paris 11e - 89 m² - 4 pièces - 3 chambres,935 000 €,Metro Charonne,2025-11-12T09:48:47.000Z,2025-11-12 09:48:47,2025-11-12,25
93470716,Paris 2e - 50 m² - 2 pièces - 1 chambres,589 000 €,Metro Sentier,2025-11-12T09:48:47.000Z,2025-11-12 09:48:47,2025-11-12,25
93470714,Paris 18e - 39 m² - 2 pièces - 1 chambres,530 000 €,Metro Château Rouge,2025-11-12T09:48:46.000Z,2025-11-12 09:48:46,2025-11-12,25
93469572,Paris 19e - 81 m² - 4 pièces - 2 chambres,1 150 000 €,Metro Pyrénées · Square Bolivar,2025-11-12T09:14:25.000Z,2025-11-12 09:14:25,2025-11-12,25
93257606,Paris 19e - 130 m² - 5 pièces - 3 chambres,899 000 €,Paris 19e (75019),2025-11-12T09:02:00.000Z,2025-11-12 09:02:00,2025-11-12,25
93469266,Paris 16e - 120 m² - 5 pièces - 3 chambres,1 450 000 €,Metro Ranelagh · Rue de la Cure,2025-11-12T08:59:45.000Z,2025-11-12 08:59:45,2025-11-12,25
93468822,Paris 18e - 51 m² - 2 pièces - 1 chambres,460 000 €,Metro Lamarck-Caulaincourt,2025-11-12T08:35:39.000Z,2025-11-12 08:35:39,2025-11-12,25
93468820,Paris 16e - 75 m² - 3 pièces - 1 chambres,1 180 000 €,Paris 16e (75016),2025-11-12T08:35:38.000Z,2025-11-12 08:35:38,2025-11-12,25
93465186,Paris 19e - 89 m² - 4 pièces - 2 chambres,699 000 €,Metro Porte des Lilas · 33 bis Boulevard Sérurier,2025-11-12T06:20:20.000Z,2025-11-12 06:20:20,2025-11-12,25
93458349,Paris 5e - 55 m² - 3 pièces - 2 chambres,595 000 €,Metro Les Gobelins · Avenue des Gobelins,2025-11-12T00:40:52.000Z,2025-11-12 00:40:52,2025-11-12,25
93458299,Paris 12e - 26 m² - 1 pièces,320 000 €,Metro Gare de Lyon,2025-11-12T00:37:27.000Z,2025-11-12 00:37:27,2025-11-12,25
93457151,Paris 19e - 89 m² - 4 pièces - 2 chambres,699 000 €,Metro Porte des Lilas · 33 bis Boulevard Sérurier,2025-11-11T23:19:13.000Z,2025-11-11 23:19:13,2025-11-11,25
93359493,Paris 14e - 57 m² - 2 pièces - 1 chambres,680 000 €,Paris 14e (75014),2025-11-11T19:51:07.000Z,2025-11-11 19:51:07,2025-11-11,25
93452050,Paris 11e - 34 m² - 2 pièces - 1 chambres,380 000 €,Metro Ledru-Rollin,2025-11-11T19:25:39.000Z,2025-11-11 19:25:39,2025-11-11,25
93450898,Paris 18e - 200 m² - 6 pièces - 4 chambres,1 570 000 €,Metro Marx-Dormoy · 41 Rue Pajol,2025-11-11T18:34:40.000Z,2025-11-11 18:34:40,2025-11-11,26
93450832,Paris 9e - 108 m² - 6 pièces - 4 chambres,1 313 000 €,Metro Place de Clichy · Rue d'Amsterdam,2025-11-11T18:29:11.000Z,2025-11-11 18:29:11,2025-11-11,26
93446915,Paris 10e - 80 m² - 4 pièces - 2 chambres,995 000 €,Metro Poissonnière · 80 Rue du Faubourg Poissonnière,2025-11-11T16:23:50.000Z,2025-11-11 16:23:50,2025-11-11,26
93446424,Paris 18e - 77 m² - 4 pièces - 3 chambres,765 000 €,Metro Marcadet-Poissonniers · 92 Rue de Clignancourt,2025-11-11T15:53:25.000Z,2025-11-11 15:53:25,2025-11-11,26
93446421,Paris 11e - 41 m² - 2 pièces - 1 chambres,426 000 €,Metro Avron · 16 Rue des Immeubles Industriels,2025-11-11T15:53:23.000Z,2025-11-11 15:53:23,2025-11-11,26
93446419,Paris 18e - 147 m² - 5 pièces - 3 chambres,1 285 000 €,Metro Château Rouge · 17 Rue Christiani,2025-11-11T15:53:23.000Z,2025-11-11 15:53:23,2025-11-11,26
91015505,Paris 11e - 71 m² - 3 pièces - 2 chambres,700 000 €,Paris 11e (75011),2025-11-11T14:44:28.000Z,2025-11-11 14:44:28,2025-11-11,26
93445122,Paris 16e - 127 m² - 4 pièces - 2 chambres,1 490 000 €,Metro Ranelagh,2025-11-11T14:29:29.000Z,2025-11-11 14:29:29,2025-11-11,26
93337652,Paris 19e - 43 m² - 2 pièces - 1 chambres,449 000 €,Metro Place des Fêtes · 72 Rue de la Villette,2025-11-11T13:56:09.000Z,2025-11-11 13:56:09,2025-11-11,26
93437326,Paris 11e - 80 m² - 4 pièces - 2 chambres,780 000 €,Metro Ménilmontant · 15;17 Rue de Ménilmontant,2025-11-11T12:35:24.000Z,2025-11-11 12:35:24,2025-11-11,26
93435142,Paris 12e - 85 m² - 3 pièces - 2 chambres,890 000 €,Metro Dugommier · 124 Avenue Daumesnil,2025-11-11T10:45:25.000Z,2025-11-11 10:45:25,2025-11-11,26
93434648,Paris 18e - 136 m² - 4 pièces - 1 chambres,1 500 000 €,Metro Pigalle · 12 Rue Robert Planquette,2025-11-11T09:18:55.000Z,2025-11-11 09:18:55,2025-11-11,26
93434634,Paris 16e - 66 m² - 3 pièces - 2 chambres,895 000 €,Paris 16e (75016),2025-11-11T09:18:54.000Z,2025-11-11 09:18:54,2025-11-11,26
93434622,Paris 16e - 102 m² - 5 pièces - 3 chambres,1 130 000 €,Metro La Muette,2025-11-11T09:18:54.000Z,2025-11-11 09:18:54,2025-11-11,26
93434199,Paris 18e - 70 m² - 3 pièces - 2 chambres,520 000 €,Metro La Chapelle · 5 Rue Saint-Bruno,2025-11-11T08:51:44.000Z,2025-11-11 08:51:44,2025-11-11,26
93357618,Paris 14e - 87 m² - 5 pièces - 4 chambres,725 000 €,Paris 14e (75014),2025-11-11T08:16:40.000Z,2025-11-11 08:16:40,2025-11-11,26
93433261,Paris 18e - 51 m² - 2 pièces - 1 chambres,550 000 €,Metro Château Rouge · 7 Rue Seveste,2025-11-11T07:39:59.000Z,2025-11-11 07:39:59,2025-11-11,26
93290954,Paris 14e - 78 m² - 4 pièces - 2 chambres,790 000 €,Metro Montparnasse-Bienvenue,2025-11-11T02:59:58.000Z,2025-11-11 02:59:58,2025-11-11,26
93349526,Paris 6e - 44 m² - 2 pièces - 1 chambres,780 000 €,Metro Odéon · Quai des Grands Augustins,2025-11-10T19:03:38.000Z,2025-11-10 19:03:38,2025-11-10,26
93307345,Paris 19e - 45 m² - 2 pièces - 1 chambres,417 000 €,Metro Ourcq · 20 Rue de l'Ourcq,2025-11-10T18:56:59.000Z,2025-11-10 18:56:59,2025-11-10,27
93400035,Paris 9e - 53 m² - 2 pièces - 1 chambres,535 000 €,Metro Notre-Dame de Lorette · Passage E/9,2025-11-10T18:49:35.000Z,2025-11-10 18:49:35,2025-11-10,27
93411324,Paris 12e - 85 m² - 4 pièces - 3 chambres,770 000 €,Metro Porte de Charenton · 56 Rue de Fécamp,2025-11-10T18:32:48.000Z,2025-11-10 18:32:48,2025-11-10,27
93411281,Paris 11e - 30 m² - 2 pièces - 1 chambres,365 000 €,Metro Rue Saint-Maur · 117 Rue Saint-Maur,2025-11-10T18:32:47.000Z,2025-11-10 18:32:47,2025-11-10,27
93411304,Paris 18e - 57 m² - 3 pièces - 2 chambres,490 000 €,Metro Marcadet-Poissonniers · 89 Rue des Poissonniers,2025-11-10T18:32:47.000Z,2025-11-10 18:32:47,2025-11-10,27
93411277,Paris 10e - 67 m² - 2 pièces - 1 chambres,740 000 €,Metro République · 24 Rue René Boulanger,2025-11-10T18:32:47.000Z,2025-11-10 18:32:47,2025-11-10,27
93406367,Paris 5e - 33 m² - 2 pièces - 1 chambres,525 000 €,Metro Saint-Marcel · 32 Boulevard de l'Hôpital,2025-11-10T18:08:09.000Z,2025-11-10 18:08:09,2025-11-10,27
93145298,Paris 12e - 70 m² - 4 pièces - 3 chambres,595 000 €,Metro Rue des Boulets · 12 Rue Claude Tillier,2025-11-10T18:07:06.000Z,2025-11-10 18:07:06,2025-11-10,27
93403932,Paris 9e - 87 m² - 3 pièces - 2 chambres,1 340 000 €,Metro Trinité-d'Estienne d'Orves · Rue Blanche,2025-11-10T17:26:23.000Z,2025-11-10 17:26:23,2025-11-10,27
93402098,Paris 1er - 170 m² - 7 pièces - 5 chambres,2 390 000 €,Metro Tuileries,2025-11-10T16:38:14.000Z,2025-11-10 16:38:14,2025-11-10,27
93400932,Paris 14e - 93 m² - 4 pièces - 2 chambres,1 030 000 €,Metro Mouton-Duvernet,2025-11-10T16:12:18.000Z,2025-11-10 16:12:18,2025-11-10,27
93400270,Paris 9e - 53 m² - 2 pièces - 1 chambres,574 000 €,Metro Anvers · 75 Rue Marguerite de Rochechouart,2025-11-10T15:54:55.000Z,2025-11-10 15:54:55,2025-11-10,27
93399729,Paris 18e - 48 m² - 2 pièces - 1 chambres,499 000 €,Metro Lamarck-Caulaincourt · Rue du Cardinal Dubois,2025-11-10T15:45:10.000Z,2025-11-10 15:45:10,2025-11-10,27
93399695,Paris 11e - 36 m² - 2 pièces - 1 chambres,344 850 €,Metro Filles du Calvaire · Rue Oberkampf,2025-11-10T15:44:47.000Z,2025-11-10 15:44:47,2025-11-10,27
93219073,Paris 16e - 79 m² - 3 pièces - 1 chambres,1 390 000 €,Metro Victor Hugo · Avenue Victor Hugo,2025-11-10T14:46:37.000Z,2025-11-10 14:46:37,2025-11-10,27
93396563,Paris 13e - 92 m² - 5 pièces - 3 chambres,1 150 000 €,Metro Place d'Italie · Rue Corvisart,2025-11-10T14:36:14.000Z,2025-11-10 14:36:14,2025-11-10,27
93387170,Paris 16e - 75 m² - 3 pièces - 2 chambres,1 050 000 €,Metro Ranelagh · 5 Avenue Anne-Eugénie Milleret de Brou,2025-11-10T13:38:34.000Z,2025-11-10 13:38:34,2025-11-10,27
93243861,Paris 20e - 83 m² - 4 pièces - 3 chambres,350 000 €,16 Rue de Noisy-le-Sec,2025-11-10T12:48:02.000Z,2025-11-10 12:48:02,2025-11-10,27
93197655,Paris 8e - 39 m² - 2 pièces - 1 chambres,450 000 €,Metro Ternes,2025-11-10T12:32:54.000Z,2025-11-10 12:32:54,2025-11-10,27
93260369,Paris 16e - 75 m² - 2 pièces - 1 chambres,1 197 000 €,Metro Trocadéro,2025-11-10T12:29:04.000Z,2025-11-10 12:29:04,2025-11-10,27
93389757,Paris 11e - 45 m² - 2 pièces - 1 chambres,495 000 €,Metro Ménilmontant · 10 Villa Gaudelet,2025-11-10T12:20:21.000Z,2025-11-10 12:20:21,2025-11-10,27
92959260,Paris 4e - 70 m² - 3 pièces - 2 chambres,1 237 000 €,Metro Cité,2025-11-10T12:12:43.000Z,2025-11-10 12:12:43,2025-11-10,27
93388852,Paris 13e - 91 m² - 3 pièces - 2 chambres,884 000 €,Metro Glacière,2025-11-10T11:52:08.000Z,2025-11-10 11:52:08,2025-11-10,27
93090307,Paris 19e - 97 m² - 4 pièces - 3 chambres,575 000 €,Metro Porte des Lilas · 64 Rue de Romainville,2025-11-10T11:23:51.000Z,2025-11-10 11:23:51,2025-11-10,27
93387629,Paris 16e - 93 m² - 3 pièces - 2 chambres,1 390 000 €,Metro Porte Maillot · Boulevard André Maurois,2025-11-10T10:55:12.000Z,2025-11-10 10:55:12,2025-11-10,27
85055579,Paris 4e - 70 m² - 3 pièces - 2 chambres,960 000 €,Metro Cité,2025-11-10T10:53:44.000Z,2025-11-10 10:53:44,2025-11-10,27
93387371,Paris 20e - 37 m² - 2 pièces - 1 chambres,363 000 €,Metro Gambetta · 69 Rue des Prairies,2025-11-10T10:45:05.000Z,2025-11-10 10:45:05,2025-11-10,27
93385862,Paris 10e - 48 m² - 2 pièces - 1 chambres,530 000 €,Metro Stalingrad · 232 Rue du Faubourg Saint-Martin,2025-11-10T09:56:28.000Z,2025-11-10 09:56:28,2025-11-10,27
93385322,Paris 18e - 36 m² - 2 pièces - 1 chambres,465 000 €,Metro Pigalle · 4 Rue d'Orchampt,2025-11-10T09:32:44.000Z,2025-11-10 09:32:44,2025-11-10,27
93322787,Paris 13e - 84 m² - 4 pièces - 2 chambres,799 000 €,Metro Glacière · 95 Rue de la Santé,2025-11-10T09:13:03.000Z,2025-11-10 09:13:03,2025-11-10,27
93168261,Paris 6e - 58 m² - 3 pièces - 2 chambres,770 000 €,Metro Saint-Germain des Prés · 10 Rue de Buci,2025-11-10T08:11:31.000Z,2025-11-10 08:11:31,2025-11-10,27
93359346,Paris 20e - 30 m² - 2 pièces - 1 chambres,260 000 €,Metro Ménilmontant · 26 Rue Étienne Dolet,2025-11-09T11:29:22.000Z,2025-11-09 11:29:22,2025-11-09,28
91117342,Paris 8e - 57 m² - 3 pièces - 2 chambres,1 130 000 €,Metro Tuileries,2025-11-09T10:31:27.000Z,2025-11-09 10:31:27,2025-11-09,28
93358703,Paris 18e - 71 m² - 4 pièces - 2 chambres,795 000 €,Metro Abbesses,2025-11-09T10:26:22.000Z,2025-11-09 10:26:22,2025-11-09,28
93358100,Paris 20e - 120 m² - 6 pièces - 3 chambres,1 150 000 €,Metro Alexandre-Dumas,2025-11-09T09:16:45.000Z,2025-11-09 09:16:45,2025-11-09,28
93357914,Paris 18e - 60 m² - 3 pièces - 2 chambres,750 000 €,Metro Jules Joffrin,2025-11-09T09:03:40.000Z,2025-11-09 09:03:40,2025-11-09,28
82068867,Paris 2e - 67 m² - 5 pièces - 3 chambres,1 575 000 €,Paris 2e (75002),2025-11-09T05:58:57.000Z,2025-11-09 05:58:57,2025-11-09,28
93352879,Paris 20e - 99 m² - 5 pièces - 3 chambres,889 000 €,Metro Place des Fêtes · 9 Avenue Taillade,2025-11-09T04:27:05.000Z,2025-11-09 04:27:05,2025-11-09,28
93348395,Paris 12e - 128 m² - 5 pièces - 4 chambres,1 199 000 €,Metro Daumesnil · 40 Boulevard de Reuilly,2025-11-08T22:03:00.000Z,2025-11-08 22:03:00,2025-11-08,28
